,train_losses,valid_losses
312,{'mean_absolute_error': 0.926825017910684},{'mean_absolute_error': 1.3470690527599718}
313,{'mean_absolute_error': 0.9195005557373058},{'mean_absolute_error': 1.3444126974699335}
314,{'mean_absolute_error': 0.9540627380131899},{'mean_absolute_error': 1.2712314302304264}
315,{'mean_absolute_error': 0.9275789089805567},{'mean_absolute_error': 1.2709862569655737}
316,{'mean_absolute_error': 0.9111489053989272},{'mean_absolute_error': 1.3351869717093288}
317,{'mean_absolute_error': 0.9170376222021681},{'mean_absolute_error': 1.3721485525574368}
318,{'mean_absolute_error': 0.9432232339707284},{'mean_absolute_error': 1.333977286412273}
319,{'mean_absolute_error': 0.9026854321772965},{'mean_absolute_error': 1.3208404887514362}
320,{'mean_absolute_error': 0.9458923672632068},{'mean_absolute_error': 1.3286500492703084}
321,{'mean_absolute_error': 0.9049143353634429},{'mean_absolute_error': 1.3195618462300218}
322,{'mean_absolute_error': 0.9090672515098196},{'mean_absolute_error': 1.368453637581517}
323,{'mean_absolute_error': 0.9485765745438701},{'mean_absolute_error': 1.3732648430428127}
324,{'mean_absolute_error': 0.921711297261187},{'mean_absolute_error': 1.285904194277046}
325,{'mean_absolute_error': 0.9294780359279804},{'mean_absolute_error': 1.3535221419019825}
326,{'mean_absolute_error': 1.0314809118569632},{'mean_absolute_error': 1.3217212316196065}
327,{'mean_absolute_error': 0.9147168812732286},{'mean_absolute_error': 1.295849318676477}
328,{'mean_absolute_error': 0.9478106729263486},{'mean_absolute_error': 1.28668962888235}
329,{'mean_absolute_error': 0.9084683713247921},{'mean_absolute_error': 1.2851926002783378}
330,{'mean_absolute_error': 0.9951767085612673},{'mean_absolute_error': 1.285385699635839}
331,{'mean_absolute_error': 0.8984646357834418},{'mean_absolute_error': 1.3279774168567497}
332,{'mean_absolute_error': 0.8899962216813754},{'mean_absolute_error': 1.3802609953329892}
333,{'mean_absolute_error': 0.9997381114980789},{'mean_absolute_error': 1.2572435266700261}
334,{'mean_absolute_error': 0.8961015492902846},{'mean_absolute_error': 1.294629394643097}
335,{'mean_absolute_error': 0.8787866925250111},{'mean_absolute_error': 1.3600370075170722}
336,{'mean_absolute_error': 0.8911217776479077},{'mean_absolute_error': 1.3373549550214596}
337,{'mean_absolute_error': 0.9563108932157925},{'mean_absolute_error': 1.2714644169987845}
338,{'mean_absolute_error': 0.8734094377964725},{'mean_absolute_error': 1.3453535333777902}
339,{'mean_absolute_error': 0.8876346309132728},{'mean_absolute_error': 1.3978181909316516}
340,{'mean_absolute_error': 0.8946621542242792},{'mean_absolute_error': 1.3399036661931847}
341,{'mean_absolute_error': 0.8890835846477355},{'mean_absolute_error': 1.333597970480498}
342,{'mean_absolute_error': 0.8767144375675509},{'mean_absolute_error': 1.366051339248237}
343,{'mean_absolute_error': 0.8946372792963447},{'mean_absolute_error': 1.285871815593333}
344,{'mean_absolute_error': 0.9167634894384333},{'mean_absolute_error': 1.3182481557890278}
345,{'mean_absolute_error': 0.9026784312652545},{'mean_absolute_error': 1.3811364108877096}
346,{'mean_absolute_error': 0.8873435623835019},{'mean_absolute_error': 1.3247077760210269}
347,{'mean_absolute_error': 0.8600125043872714},{'mean_absolute_error': 1.3815131700266354}
348,{'mean_absolute_error': 0.8622032351543598},{'mean_absolute_error': 1.372291934848558}
349,{'mean_absolute_error': 0.8945200429551292},{'mean_absolute_error': 1.3032700330108409}
350,{'mean_absolute_error': 0.8712473115765508},{'mean_absolute_error': 1.316043205159155}
351,{'mean_absolute_error': 0.858390244238453},{'mean_absolute_error': 1.4027816667063897}
352,{'mean_absolute_error': 0.8607483239026357},{'mean_absolute_error': 1.3646604584277866}
353,{'mean_absolute_error': 0.9607950033649553},{'mean_absolute_error': 1.394651969701225}
354,{'mean_absolute_error': 0.8684085256342065},{'mean_absolute_error': 1.368124147864963}
355,{'mean_absolute_error': 0.8704510945076899},{'mean_absolute_error': 1.3529138525526332}
356,{'mean_absolute_error': 0.8605642818821516},{'mean_absolute_error': 1.4146277872891102}
357,{'mean_absolute_error': 0.8574192629473812},{'mean_absolute_error': 1.3656537860863351}
358,{'mean_absolute_error': 0.8454249999913381},{'mean_absolute_error': 1.343618235711177}
359,{'mean_absolute_error': 0.9078835189865451},{'mean_absolute_error': 1.3535569522422088}
360,{'mean_absolute_error': 0.9038987479694854},{'mean_absolute_error': 1.334205028595213}
361,{'mean_absolute_error': 0.8815227135808302},{'mean_absolute_error': 1.261212425688655}
362,{'mean_absolute_error': 0.8607412194842808},{'mean_absolute_error': 1.2860078970921998}
363,{'mean_absolute_error': 0.9433473903926111},{'mean_absolute_error': 1.4050116984737187}
364,{'mean_absolute_error': 0.8438289063591669},{'mean_absolute_error': 1.3274099689214875}
365,{'mean_absolute_error': 0.8493335167088815},{'mean_absolute_error': 1.3248953020305905}
366,{'mean_absolute_error': 0.8697860033186074},{'mean_absolute_error': 1.327992115009759}
367,{'mean_absolute_error': 0.8400838249934967},{'mean_absolute_error': 1.4180092496239576}
368,{'mean_absolute_error': 0.828286828925478},{'mean_absolute_error': 1.3586003301756504}
369,{'mean_absolute_error': 0.8329698142626479},{'mean_absolute_error': 1.4212995494089486}
370,{'mean_absolute_error': 0.9263978629112646},{'mean_absolute_error': 1.3469307735612392}
371,{'mean_absolute_error': 0.8543418235084569},{'mean_absolute_error': 1.309491083778421}
372,{'mean_absolute_error': 0.8502613718748142},{'mean_absolute_error': 1.3984389544619267}
373,{'mean_absolute_error': 0.8209243926828447},{'mean_absolute_error': 1.3740837489320858}
374,{'mean_absolute_error': 0.8226126510485144},{'mean_absolute_error': 1.3628969266976945}
375,{'mean_absolute_error': 0.840664036749665},{'mean_absolute_error': 1.3696725131091307}
376,{'mean_absolute_error': 0.8211097348811927},{'mean_absolute_error': 1.3488999964576802}
377,{'mean_absolute_error': 0.8158873293901934},{'mean_absolute_error': 1.3436756261805036}
378,{'mean_absolute_error': 0.8684285308157403},{'mean_absolute_error': 1.3624424088491047}
379,{'mean_absolute_error': 0.8021127188130508},{'mean_absolute_error': 1.409923420118869}
380,{'mean_absolute_error': 0.8120206969854373},{'mean_absolute_error': 1.3908128903864594}
381,{'mean_absolute_error': 0.8499184653618712},{'mean_absolute_error': 1.4043792156285801}
382,{'mean_absolute_error': 0.836050067904657},{'mean_absolute_error': 1.291207435597943}
383,{'mean_absolute_error': 0.8154213664566043},{'mean_absolute_error': 1.3105924313352537}
384,{'mean_absolute_error': 0.8353516454225176},{'mean_absolute_error': 1.3212386299976406}
385,{'mean_absolute_error': 0.8222458815261637},{'mean_absolute_error': 1.2568622252502317}
386,{'mean_absolute_error': 0.9308934533798872},{'mean_absolute_error': 1.263283404422708}
387,{'mean_absolute_error': 0.8187799195289507},{'mean_absolute_error': 1.3466447213860735}
388,{'mean_absolute_error': 0.800247281542587},{'mean_absolute_error': 1.4229486624263745}
389,{'mean_absolute_error': 0.833828423960647},{'mean_absolute_error': 1.3953023134569662}
390,{'mean_absolute_error': 0.8514085612400302},{'mean_absolute_error': 1.2639958173761945}
391,{'mean_absolute_error': 0.8173387389939353},{'mean_absolute_error': 1.2424080746569337}
392,{'mean_absolute_error': 0.7922925868404165},{'mean_absolute_error': 1.4397442347087668}
393,{'mean_absolute_error': 0.8380487784963553},{'mean_absolute_error': 1.3860223468991961}
394,{'mean_absolute_error': 0.8205003131545697},{'mean_absolute_error': 1.2983395886049078}
395,{'mean_absolute_error': 0.8865912501878824},{'mean_absolute_error': 1.2996100330916573}
396,{'mean_absolute_error': 0.8062640711786119},{'mean_absolute_error': 1.4012014584746195}
397,{'mean_absolute_error': 0.7662914263387391},{'mean_absolute_error': 1.423848992854963}
398,{'mean_absolute_error': 0.8194977554841266},{'mean_absolute_error': 1.2666007929664236}
399,{'mean_absolute_error': 0.8289445163622174},{'mean_absolute_error': 1.3385359442534304}
400,{'mean_absolute_error': 0.7955287773352334},{'mean_absolute_error': 1.4071172424514833}
401,{'mean_absolute_error': 0.8191400008952212},{'mean_absolute_error': 1.2896484563545}
402,{'mean_absolute_error': 0.8004565600552115},{'mean_absolute_error': 1.3343439782588515}
403,{'mean_absolute_error': 0.8130507389642591},{'mean_absolute_error': 1.363388133289607}
404,{'mean_absolute_error': 0.790502570250149},{'mean_absolute_error': 1.295545199857755}
405,{'mean_absolute_error': 0.8712684922309387},{'mean_absolute_error': 1.3176693428995043}
406,{'mean_absolute_error': 0.7906564932012352},{'mean_absolute_error': 1.3444244969353867}
407,{'mean_absolute_error': 0.7820237009947584},{'mean_absolute_error': 1.3578956703949019}
408,{'mean_absolute_error': 0.8135103959491559},{'mean_absolute_error': 1.3272420373159182}
409,{'mean_absolute_error': 0.7896260953921366},{'mean_absolute_error': 1.354793080232501}
410,{'mean_absolute_error': 0.7515875390066671},{'mean_absolute_error': 1.3498310608129152}
411,{'mean_absolute_error': 0.7867810065832521},{'mean_absolute_error': 1.281868214529315}
412,{'mean_absolute_error': 0.7564609712265997},{'mean_absolute_error': 1.3212809312274303}
413,{'mean_absolute_error': 0.7731763990335768},{'mean_absolute_error': 1.3124855138870088}
414,{'mean_absolute_error': 0.7540799681597803},{'mean_absolute_error': 1.4089480811465245}
415,{'mean_absolute_error': 0.7762736256904864},{'mean_absolute_error': 1.3305906376132262}
416,{'mean_absolute_error': 0.7773130770793043},{'mean_absolute_error': 1.2439013961452894}
417,{'mean_absolute_error': 0.7667947963389143},{'mean_absolute_error': 1.300743164997909}
418,{'mean_absolute_error': 0.7743504922793037},{'mean_absolute_error': 1.3788564868968571}
419,{'mean_absolute_error': 0.7580673848440376},{'mean_absolute_error': 1.3538638967860186}
420,{'mean_absolute_error': 0.8034363704857423},{'mean_absolute_error': 1.346097272331632}
421,{'mean_absolute_error': 0.760653134026401},{'mean_absolute_error': 1.3150657853223717}
422,{'mean_absolute_error': 0.7769386379080668},{'mean_absolute_error': 1.3832507188125658}
423,{'mean_absolute_error': 0.7792230283027635},{'mean_absolute_error': 1.346329843260872}
424,{'mean_absolute_error': 0.7975281700883405},{'mean_absolute_error': 1.4039732469243602}
425,{'mean_absolute_error': 0.7671032572400811},{'mean_absolute_error': 1.3537050176029286}
426,{'mean_absolute_error': 0.8066739345822961},{'mean_absolute_error': 1.4824114958527324}
427,{'mean_absolute_error': 0.8077660193560888},{'mean_absolute_error': 1.2985038688135089}
428,{'mean_absolute_error': 0.7809240177646144},{'mean_absolute_error': 1.3278637946586267}
429,{'mean_absolute_error': 0.7203212662232426},{'mean_absolute_error': 1.3655038744608592}
430,{'mean_absolute_error': 0.7635856758806422},{'mean_absolute_error': 1.371953305791414}
431,{'mean_absolute_error': 0.777492752342904},{'mean_absolute_error': 1.3224627976451258}
432,{'mean_absolute_error': 0.738353111567358},{'mean_absolute_error': 1.3643264149248495}
433,{'mean_absolute_error': 0.7639671895112162},{'mean_absolute_error': 1.3871791997732688}
434,{'mean_absolute_error': 0.7799186270651484},{'mean_absolute_error': 1.371702693681149}
435,{'mean_absolute_error': 0.73090767185751},{'mean_absolute_error': 1.3602582204207028}
436,{'mean_absolute_error': 0.7375206627047595},{'mean_absolute_error': 1.368754910074849}
437,{'mean_absolute_error': 0.7463047678304379},{'mean_absolute_error': 1.295008770675675}
438,{'mean_absolute_error': 0.7819384600647175},{'mean_absolute_error': 1.317878391852692}
439,{'mean_absolute_error': 0.7241335092730609},{'mean_absolute_error': 1.401253051946785}
440,{'mean_absolute_error': 0.790190390847723},{'mean_absolute_error': 1.3643356080409117}
441,{'mean_absolute_error': 0.7867733613066819},{'mean_absolute_error': 1.3401855248494474}
442,{'mean_absolute_error': 0.7223325034434012},{'mean_absolute_error': 1.370995502887626}
443,{'mean_absolute_error': 0.7625172705530392},{'mean_absolute_error': 1.3514528855749175}
444,{'mean_absolute_error': 0.7944983158373126},{'mean_absolute_error': 1.341395721570104}
445,{'mean_absolute_error': 0.7175646227758463},{'mean_absolute_error': 1.4403696399077375}
446,{'mean_absolute_error': 0.7292032296198062},{'mean_absolute_error': 1.3612315137737059}
447,{'mean_absolute_error': 0.7013912998537865},{'mean_absolute_error': 1.350497914550323}
448,{'mean_absolute_error': 0.720097047404993},{'mean_absolute_error': 1.3936622585826424}
449,{'mean_absolute_error': 0.7199199205081019},{'mean_absolute_error': 1.3226679546134932}
450,{'mean_absolute_error': 0.7247527103195287},{'mean_absolute_error': 1.3348080283028372}
451,{'mean_absolute_error': 0.6917124325297809},{'mean_absolute_error': 1.4100764350428603}
452,{'mean_absolute_error': 0.7477954765179052},{'mean_absolute_error': 1.3263989430929297}
453,{'mean_absolute_error': 0.7432851486967561},{'mean_absolute_error': 1.3278934495258596}
454,{'mean_absolute_error': 0.7123699824088916},{'mean_absolute_error': 1.4484704088425133}
455,{'mean_absolute_error': 0.7087651862871833},{'mean_absolute_error': 1.3239655592329842}
456,{'mean_absolute_error': 0.780212149271446},{'mean_absolute_error': 1.3042232849840019}
457,{'mean_absolute_error': 0.7021512993143301},{'mean_absolute_error': 1.4067030882311327}
458,{'mean_absolute_error': 0.7698870760632464},{'mean_absolute_error': 1.3669305927975242}
459,{'mean_absolute_error': 0.7065196220848137},{'mean_absolute_error': 1.3494354020114754}
460,{'mean_absolute_error': 0.7426395540283619},{'mean_absolute_error': 1.3026017716338536}
461,{'mean_absolute_error': 0.7266540436987569},{'mean_absolute_error': 1.293245653877363}
462,{'mean_absolute_error': 0.7033512182011822},{'mean_absolute_error': 1.3416338032057886}
463,{'mean_absolute_error': 0.7017365997831675},{'mean_absolute_error': 1.3852679644040788}
464,{'mean_absolute_error': 0.7218244241181},{'mean_absolute_error': 1.2889400327513136}
465,{'mean_absolute_error': 0.6845738534153782},{'mean_absolute_error': 1.4090471716626607}
466,{'mean_absolute_error': 0.749206166295896},{'mean_absolute_error': 1.3966411568303705}
467,{'mean_absolute_error': 0.6734937416486266},{'mean_absolute_error': 1.3543210595182893}
468,{'mean_absolute_error': 0.729045093029099},{'mean_absolute_error': 1.3152518092557506}
469,{'mean_absolute_error': 0.6792662368825257},{'mean_absolute_error': 1.410055923305856}
470,{'mean_absolute_error': 0.6755146916217586},{'mean_absolute_error': 1.3657944761505367}
471,{'mean_absolute_error': 0.8272233807228261},{'mean_absolute_error': 1.300441972110839}
472,{'mean_absolute_error': 0.7045461515969439},{'mean_absolute_error': 1.3857661063411895}
473,{'mean_absolute_error': 0.7215683127983721},{'mean_absolute_error': 1.3639369137948683}
474,{'mean_absolute_error': 0.6619685421366392},{'mean_absolute_error': 1.3613185265385253}
475,{'mean_absolute_error': 0.781815460340107},{'mean_absolute_error': 1.2939331428946426}
476,{'mean_absolute_error': 0.714565048124376},{'mean_absolute_error': 1.309631247551612}
477,{'mean_absolute_error': 0.6820918858132949},{'mean_absolute_error': 1.3395347456656654}
478,{'mean_absolute_error': 0.6978130887377799},{'mean_absolute_error': 1.3362487581941351}
479,{'mean_absolute_error': 0.6859060176607141},{'mean_absolute_error': 1.3265924333923664}
480,{'mean_absolute_error': 0.6782361998030015},{'mean_absolute_error': 1.4731794791329573}
481,{'mean_absolute_error': 0.7741415009078326},{'mean_absolute_error': 1.30921249872269}
482,{'mean_absolute_error': 0.6959482169392064},{'mean_absolute_error': 1.3161474533142035}
483,{'mean_absolute_error': 0.6879151699626305},{'mean_absolute_error': 1.2835494403616658}
484,{'mean_absolute_error': 0.6884653749938536},{'mean_absolute_error': 1.36201794104111}
485,{'mean_absolute_error': 0.6923585744737609},{'mean_absolute_error': 1.3800695228442441}
486,{'mean_absolute_error': 0.6838920539247922},{'mean_absolute_error': 1.3094891696551005}
487,{'mean_absolute_error': 0.7062392528896497},{'mean_absolute_error': 1.3136990354291584}
488,{'mean_absolute_error': 0.7144842272826272},{'mean_absolute_error': 1.366402515467424}
489,{'mean_absolute_error': 0.6643467574548114},{'mean_absolute_error': 1.3718962378834976}
490,{'mean_absolute_error': 0.7078494964052366},{'mean_absolute_error': 1.3427676651570448}
491,{'mean_absolute_error': 0.6449579257847062},{'mean_absolute_error': 1.3745499156695857}
492,{'mean_absolute_error': 0.7174768119106575},{'mean_absolute_error': 1.3236099041348126}
493,{'mean_absolute_error': 0.6886237076690773},{'mean_absolute_error': 1.299716547828609}
494,{'mean_absolute_error': 0.659413436010973},{'mean_absolute_error': 1.3631820204830885}
495,{'mean_absolute_error': 0.6621631933633662},{'mean_absolute_error': 1.340447187137087}
496,{'mean_absolute_error': 0.6746244518261054},{'mean_absolute_error': 1.3099320794328353}
497,{'mean_absolute_error': 0.6597406916540207},{'mean_absolute_error': 1.3987552216686774}
498,{'mean_absolute_error': 0.7787441007916405},{'mean_absolute_error': 1.3040723262310692}
499,{'mean_absolute_error': 0.709453234424198},{'mean_absolute_error': 1.2914099471128508}
